"RGlap_ApprovalNo","RGlap_CustomerId","RGlap_ApprovalTypeCode","RGlap_DealingTypeCode","RGlap_ApprovalItemCode","RGlap_LmtApprovalNo","RGlap_LmtMoney","RGlap_LmtMrgMoney","RGlap_LmtMrgCalcBaseDate","RGlap_LmtStartDate","RGlap_LmtEndDate","RGlap_LmtInterestRate","RGlap_RequestReceiptNo","RGlap_PrevApprovalNo","RGlap_OriginalApprovalNo","RGlap_SettAuthorityCode","RGlap_ExecScheduledDate","RGlap_RepaymentLimitDay","RGlap_CommodityCode","RGlap_SecurityDivision","RGlap_ExecScheduledMoney","RGlap_InterestRate","RGlap_InterestRateApplyType","RGlap_InterestSupplyRate","RGlap_VariableInterestCode","RGlap_SlideRange","RGlap_StandardSpread","RGlap_LoanTotal","RGlap_DepositTotal","RGlap_LoanInterestTotal","RGlap_DepositInterestTotal","RGlap_HeadBranchCalcRate","RGlap_HeadBranchCalcDebitRate","RGlap_HeadBranchCalcCreditRate","RGlap_RelatedRealInterestRate","RGlap_RelatedDpstFinanceRate","RGlap_RelatedAnnualProfits","RGlap_CapitalUseDivision","RGlap_CapitalUseDetailDivision","RGlap_CapitalUseDetailDesc","RGlap_RaiseDetailItem1","RGlap_RaiseDetailItem2","RGlap_RaiseDetailItem3","RGlap_RaiseDetailMoney1","RGlap_RaiseDetailMoney2","RGlap_RaiseDetailMoney3","RGlap_FundsOnHandMoney","RGlap_RepaymentWayCode","RGlap_RepaymentInterestCode","RGlap_FirstRepayInterestDate","RGlap_FirstRepayDate","RGlap_RepayIntervalCode","RGlap_RepayInterestIntrvlCode","RGlap_RepayCapital","RGlap_RepayCount1","RGlap_RepayCount2","RGlap_RepayCount3","RGlap_EveryRepayMoney1","RGlap_EveryRepayMoney2","RGlap_EveryRepayMoney3","RGlap_SecurityFloatingExistFlg","RGlap_SecurityDesc","RGlap_Remarks","RGlap_WideUseApprovalDtls","RGlap_SubTitle","RGlap_SubTitleSupplement","RGlap_ConditionCngTypeCode","RGlap_ConditionExmptCrdtCode","RGlap_ReleaseJdgmntIntrstRate","RGlap_ApplyInterestRate","RGlap_ConditionExemptDesc","RGlap_OldVersionFlag","RGlap_RegisterFlag","RGlap_RenovationFlag","RGlap_DraftDate","RGlap_DraftUserName","RGlap_SecurityCode","RGlap_TempFlag","RGlap_InChargeUserNo","RGlap_InChargeUserName","RGlap_HQInChargeUserNo","RGlap_HQInChargeUserName","RGlap_ChangeStandardDate","RGlap_CreditNo","RGlap_BillLimitDate","RGlap_RootManagementNo","RGlap_SheetCount","RGlap_BonusTotalMoney","RGlap_ForeignMoney","RGlap_MonetaryUnit","RGlap_Reservation","RGlap_RefinanceDivision","RGlap_RefinanceFirstDate","RGlap_RefinanceUseDivision","RGlap_SelectTypeDivision","RGlap_FixedContractualRate","RGlap_VariableContractualRate","RGlap_StepRateAppliedDate","RGlap_StepRate","RGlap_StepPeriod","RGlap_OperateDetailItem1","RGlap_OperateDetailItem2","RGlap_OperateDetailItem3","RGlap_OperateDetailItem4","RGlap_OperateDetailItem5","RGlap_OperateDetailItem6","RGlap_OperateDetailItem7","RGlap_OperateDetailItem8","RGlap_OperateDetailItem9","RGlap_OperateDetailMoney1","RGlap_OperateDetailMoney2","RGlap_OperateDetailMoney3","RGlap_OperateDetailMoney4","RGlap_OperateDetailMoney5","RGlap_OperateDetailMoney6","RGlap_OperateDetailMoney7","RGlap_OperateDetailMoney8","RGlap_OperateDetailMoney9","RGlap_RaiseDetailItem4","RGlap_RaiseDetailItem5","RGlap_RaiseDetailItem6","RGlap_RaiseDetailMoney4","RGlap_RaiseDetailMoney5","RGlap_RaiseDetailMoney6","RGlap_RepayDay","RGlap_FractionDivision","RGlap_DeferInterestIntrvlCode","RGlap_BonusRepayMoney","RGlap_BonusRepayCount","RGlap_BonusBeginDate","RGlap_BonusMonth1","RGlap_BonusMonth2","RGlap_CommissionDivision","RGlap_GroupInsuranceDivision","RGlap_DebtSupport","RGlap_FireInsuranceFlag","RGlap_StartRepayDate1","RGlap_RepayDay1","RGlap_LastRepayDate1","RGlap_RepayIntervalCode1","RGlap_IncreaseDecreaseMoney1","RGlap_StartRepayDate2","RGlap_RepayDay2","RGlap_LastRepayDate2","RGlap_RepayIntervalCode2","RGlap_IncreaseDecreaseMoney2","RGlap_StartRepayDate3","RGlap_RepayDay3","RGlap_LastRepayDate3","RGlap_RepayIntervalCode3","RGlap_IncreaseDecreaseMoney3","RGlap_StartRepayDate4","RGlap_RepayDay4","RGlap_LastRepayDate4","RGlap_RepayIntervalCode4","RGlap_IncreaseDecreaseMoney4","RGlap_StartRepayDate5","RGlap_RepayDay5","RGlap_LastRepayDate5","RGlap_RepayIntervalCode5","RGlap_IncreaseDecreaseMoney5","RGlap_RelatedLoanTotal","RGlap_RelatedDepositTotal","RGlap_RelatedLoanInterestTotal","RGlap_RelatedDpstInterestTotal","RGlap_DraftBranchNo","RGlap_DraftBranchName","RGlap_ExecutionBranchNo","RGlap_StaffFinanceFlag","RGlap_ScheduledCloseMoney","RGlap_SimulScheduledCloseMoney","RGlap_DepositSecurityMny","RGlap_SimulDepositSecurityMny","RGlap_SocietyLoadMoney","RGlap_SimulSocietyLoadMoney","RGlap_AutoJudgeSettAuthority","RGlap_SettAuthorityJudgeDate","RGlap_SettAuthorityJudgeReason","RGlap_RespShareDivision","RGlap_ReceiptYear","RGlap_FixedIntstRateSelectDate","RGlap_AppSlipErrFlag","RGlap_BasisCondUpdateTime","RGlap_AutoCalcEveryRepayMoney2","RGlap_AutoCalcBonusRepayMoney","RGlap_TempAdmitFlag","RGlap_ChushinSecurityFlag","RGlap_ReapplicationCode","RGlap_EstablishmentSupport","RGlap_BusinessAssessment","RGlap_ReapplyPrevApprovalNo","RGlap_BackinApproval","RGlap_RateDownCreditNo","RGlap_NowSelectTypeDivision","RGlap_NowInterestRate","RGlap_SelectTypeDivision1","RGlap_SelectTypeRate1","RGlap_SelectTypeDivision2","RGlap_SelectTypeRate2","RGlap_SelectTypeDivision3","RGlap_SelectTypeRate3","RGlap_SelectTypeDivision4","RGlap_SelectTypeRate4","RGlap_SelectTypeDivision5","RGlap_SelectTypeRate5","RGlap_SelectTypeDivision6","RGlap_SelectTypeRate6","RGlap_SelectTypeDivision7","RGlap_SelectTypeRate7","RGlap_ConditionApprovalFlag","InsertDateTime","InsertUserNo","UpdateDateTime","UpdateUserNo"
"C18315679",523067,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00525885",,"","R_KESSAIKENGE2","20201009","20220606","52131","71",26000000,0.59500,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM351","éëã‡égìrè⁄ç◊ê‡ñæ","é©å»éëã‡","","",8800000,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",420,,,,68589,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,3,0,2018/05/31 11:09:56.300,"ãNàƒé“ñº","4050",0,"143193","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","R_KINRIKBN99",-1.80000,-2.08000,,,,"ìyín","ï®åè","","","","","","","",19800000,15000000,,,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"112","òZínë†éxìX","171",0,,,,,,,"R_KESSAIKENGE2",2018/05/31 11:26:52.840,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/05/31 11:09:56.300,,,2,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:09:56.300,"143193      ",2018/06/18 11:45:10.573,"0           "
"C18315680",1095,"R_RINGISYURUI4","R_TORIHIKISYU1","R_RINGIKAMOKU33",,,,,,,,"00525880","18310304","18310304","R_KESSAIKENGE2","20201009","20220606","20400","61",40000000,1.80000,"",,"R_RIRITUHENDO02",,0.00000,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM129","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU2","R_RIBARAIHOU2","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",120,,,,334000,254000,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,5,0,2018/05/31 11:11:41.773,"ãNàƒé“ñº","1001",0,"129615","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº","20180531","330003036",,,,0,,"","","",,,,0.00000,0.00000,,,,"â^ì]éëã‡","","","","","","","","",40000000,,,,,,,,,"","","",,,,"31","R_ADJHASU2",,0,0," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"039","êŒìcéxìX","039",0,,,,,,,"R_KESSAIKENGE2",2018/05/31 11:25:22.933,"åàçœå†å¿îªíËóùóR","R_RSPNSBLTY2"," ",,1,2018/05/31 11:11:41.773,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0","",0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:11:41.773,"129615      ",2018/06/04 3:48:02.903,"EXEC_SP     "
"C18315681",456996,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00525882",,"","R_KESSAIKENGE1","20201009","20220606","78801","71",800000,9.50000,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO4","R_SIKINSITOM499","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",12,,,,70146,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/05/31 11:14:58.877,"ãNàƒé“ñº","4015",0,"125282","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"330003007"," ",,,,,"","",""," ","","",,,,,,"SSï‘çœ","CLï‘çœ","","","","","","","",343000,457000,,,,,,,,"","","",,,,"26","R_ADJHASU0",,0,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"137","íIëqèoí£èä","137",0,,,,,,,"R_KESSAIKENGE1",2018/05/31 11:27:59.670,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/05/31 11:14:58.877,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:14:58.877,"125282      ",2018/06/02 4:37:49.843,"0           "
"C18315682",296797,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00521140","18308859","","R_KESSAIKENGE1","20201009","20220606","23070","61",3000000,1.40000,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO2","R_SIKINSITOM234","éëã‡égìrè⁄ç◊ê‡ñæ","é©å»éëã‡","","",167000,,,,"R_HENSAIHOU2","R_RIBARAIHOU2","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",60,,,,50000,0,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/05/31 11:19:39.257,"ãNàƒé“ñº","1001",0,"143499","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"330003007"," ",,,,,"","",""," ","","",,,,,,"âcã∆é‘çwì¸","","","","","","","","",3167000,,,,,,,,,"","","",,,,"31","R_ADJHASU0",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"088","ëÂãvï€éxìX","088",0,,,,,,,"R_KESSAIKENGE1",2018/06/04 14:12:49.720,"åàçœå†å¿îªíËóùóR","R_RSPNSBLTY2"," ",,0,2018/06/04 14:07:36.230,,,0,0,"R_SAISINSEI01","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:19:39.257,"143499      ",2018/06/06 6:16:50.180,"0           "
"C18315684",3001,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU31","",,," "," "," ",,"00525887","18315683","","R_KESSAIKENGE2","20201009","20220606","00002","10",1987200,4.00000,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM103","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"","","202011","202011","","","ï‘çœå¥éë",,,,,,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,3,0,2018/05/31 11:20:24.120,"ãNàƒé“ñº","",0,"134501","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,1,,,"","",""," ","","",,,,,,"â^ì]éëã‡","","","","","","","","",1987000,,,,,,,,,"","","",,,," ","",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"029","ã‡ätéõéxìX","029",0,,,,,,,"R_KESSAIKENGE2",2018/06/01 18:15:10.897,"åàçœå†å¿îªíËóùóR",""," ",,1,2018/05/31 11:24:04.087,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:20:24.120,"146067      ",2018/06/18 3:35:00.873,"EXEC_SP     "
"C18315685",3455,"R_RINGISYURUI3",,,,,,,,,,"",,,"R_KESSAIKENGE2","20201009","20220606",,,,,,,"R_RIRITUHENDO02",,,,,,,,,,,,,,,"éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,,,"202011","202011",,,"ï‘çœå¥éë",,,,,,,,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe","R_SUBTITLE0501","",,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/05/31 11:21:32.897,"ãNàƒé“ñº",,0,"135060","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"080","ëÂè´åRéxìX","080",,,,,,,,"R_KESSAIKENGE2",2018/06/13 15:27:09.210,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/13 15:24:44.843,,,0,0,"R_SAISINSEI01",,,,0,"","",,"",,"",,"",,"",,"",,"",,"",,0,2018/05/31 11:21:32.897,"135060      ",2018/06/30 4:01:14.663,"0           "
"C18315688",3455,"R_RINGISYURUI3",,,,,,,,,,"",,,"R_KESSAIKENGE2","20201009","20220606",,,,,,,"R_RIRITUHENDO02",,,,,,,,,,,,,,,"éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,,,"202011","202011",,,"ï‘çœå¥éë",,,,,,,,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe","R_SUBTITLE0503","",,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/05/31 11:23:01.147,"ãNàƒé“ñº",,0,"135060","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"080","ëÂè´åRéxìX","080",,,,,,,,"R_KESSAIKENGE2",2018/06/13 15:23:31.817,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/13 15:17:29.947,,,0,0,"",,,,0,"","",,"",,"",,"",,"",,"",,"",,"",,0,2018/05/31 11:23:01.147,"135060      ",2018/06/30 4:01:14.423,"0           "
"C18315689",300192,"R_RINGISYURUI1","R_TORIHIKISYU3","R_RINGIKAMOKU31","09011955",12000000,5378071,"20180521","20180425","20190430",2.12500,"00525889",,"","R_KESSAIKENGE1","20201009","20220606","00001","10",1002331,2.12500,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM103","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"","","202011","202011","","","ï‘çœå¥éë",,,,,,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/05/31 11:24:22.107,"ãNàƒé“ñº","",0,"861069","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"310001235"," ",,3,,,"","",""," ","","",,,,,,"éxï•ìô","","","","","","","","",1002000,,,,,,,,,"","","",,,," ","",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"138","ã¥ñ{éxìX","138",0,,,,,,,"R_KESSAIKENGE1",2018/05/31 11:28:27.987,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/05/31 11:24:22.107,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:24:22.107,"861069      ",2018/06/02 4:37:49.157,"0           "
"C18315690",522600,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00524123","18313181","","R_KESSAIKENGE2","20201009","20220606","52131","71",38000000,0.57500,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM351","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",420,,,,99907,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/05/31 11:25:56.773,"ãNàƒé“ñº","4050",0,"145144","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","R_KINRIKBN99",-1.80000,-2.10000,,,,"ìyín","åöï®","äOç\çHéñìô","èîîÔóp","","","","","",14964000,19055000,1900000,2239000,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"092","ìÏéRâ»éxìX","171",0,,,,,,,"R_KESSAIKENGE2",2018/05/31 11:32:04.970,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/05/31 11:25:56.773,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:25:56.773,"145144      ",2018/06/07 17:15:11.423,"0           "
"C18315691",516332,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00498152","17369614","","R_KESSAIKENGE3","20201009","20220606","52131","71",15000000,0.59500,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM353","éëã‡égìrè⁄ç◊ê‡ñæ","é©å»éëã‡","","",7799000,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",180,,,,87128,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,3,0,2018/05/31 11:26:30.830,"ãNàƒé“ñº","4050",0,"589526","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","R_KINRIKBN99",-1.80000,-2.08000,,,,"êVíz","","","","","","","","",22799000,,,,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"088","ëÂãvï€éxìX",,0,,,,,,,,,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/05/31 11:26:30.830,,,0,0,"R_SAISINSEI01","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:26:30.830,"143499      ",2018/06/14 15:10:47.140,"589526      "
"C18315692",523078,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00525886",,"","R_KESSAIKENGE2","20201009","20220606","76612","71",2000000,2.50000,"R_RIRITUTEKI03",,"R_RIRITUHENDO02",,0.00000,,,,,,,,,,,"R_SIKINSITO4","R_SIKINSITOM481","éëã‡égìrè⁄ç◊ê‡ñæ","é©å»éëã‡","","",289000,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",74,,,,29191,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/05/31 11:27:25.650,"ãNàƒé“ñº","2001",0,"587804","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"330003001"," ",,,,,"","",""," ","","",,,,,,"ëOä˙îÔóp","å„ä˙îÔóp","","","","","","","",1149000,1140000,,,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"170","âcã∆êÑêiëÊìÒïî","012",0,,,,,,,"R_KESSAIKENGE2",2018/05/31 11:41:40.297,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/05/31 11:27:59.797,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:27:25.650,"587804      ",2018/06/15 4:12:38.370,"0           "
"C18315693",490628,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00525888",,"","R_KESSAIKENGE1","20201009","20220606","78801","71",1000000,9.50000,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO4","R_SIKINSITOM499","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",84,,,,16343,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/05/31 11:31:31.990,"ãNàƒé“ñº","4015",0,"590910","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"330003002"," ",,,,,"","","R_KARIKAEKBN1","20160817","R_SIKINSITOM499","",,,,,,"","","","","","","","","",,,,,,,,,,"","","",,,,"26","R_ADJHASU0",,0,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"016","êºå‹èéxìX","016",0,,,,,,,"R_KESSAIKENGE1",2018/05/31 11:51:19.550,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/05/31 11:51:04.710,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:31:31.990,"590910      ",2018/06/01 4:23:13.730,"0           "
"C18315694",1853,"R_RINGISYURUI1","R_TORIHIKISYU3","R_RINGIKAMOKU31","08099588",20000000,7725548,"20180521","20180226","20190228",1.87500,"00525894",,"","R_KESSAIKENGE1","20201009","20220606","00001","10",3000000,1.87500,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM103","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"","","202011","202011","","","ï‘çœå¥éë",,,,,,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/05/31 11:43:16.373,"ãNàƒé“ñº","",0,"591639","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"310001308"," ",,1,,,"","",""," ","","",,,,,,"åoèÌâ^ì]éëã‡","","","","","","","","",3000000,,,,,,,,,"","","",,,," ","",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"077","ãvå‰éRéxìX","077",0,,,,,,,"R_KESSAIKENGE1",2018/05/31 12:05:18.473,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/05/31 11:43:16.373,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:43:16.373,"591639      ",2018/06/02 4:37:48.893,"0           "
"C18315695",3254,"R_RINGISYURUI1","R_TORIHIKISYU2","R_RINGIKAMOKU38","",,," "," "," ",,"00524899",,"","R_KESSAIKENGE2","20201009","20220606","10001","10",50000000,1.00000,"R_RIRITUTEKI03",,"R_RIRITUHENDO02",,-1.92500,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM129","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU9","R_RIBARAIHOU2","202011","202011","","R_RBRKANKAKU1","ï‘çœå¥éë",,,,,0,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/05/31 11:43:43.103,"ãNàƒé“ñº","",0,"114741","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","",,,,,,"","","","","","","","","",,,,,,,,,,"","","",,,,"31","",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"059","ãgèÀâ@éxìX","059",0,,,,,,,"R_KESSAIKENGE2",2018/05/31 12:58:51.807,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/05/31 11:46:42.680,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/05/31 11:43:43.103,"114741      ",2018/06/19 11:45:19.950,"0           "
